village_id,panchayat_id,name,name_ml,lat,lon,osm_id
VIL_0665,KL_PANCH_0665,Karimkunnamh,കരിങ്കുന്നം ഗ്രാമപഞ്ചായത്ത്,9.85693,76.70208,relation/11377741
VIL_0666,KL_PANCH_0666,Purapuzhah,പുറപ്പുഴ ഗ്രാമപഞ്ചായത്ത്,9.86897,76.65981,relation/11377748
VIL_0667,KL_PANCH_0667,Manakkadh,മണക്കാട് ഗ്രാമപഞ്ചായത്ത്,9.90194,76.66051,relation/11377767
VIL_0668,KL_PANCH_0668,Edavettyh,ഇടവെട്ടി ഗ്രാമപഞ്ചായത്ത്,9.8901,76.74356,relation/11377768
VIL_0669,KL_PANCH_0669,Kumaramangalamh,കുമാരമംഗലം ഗ്രാമപഞ്ചായത്ത്,9.93882,76.71753,relation/11377776
VIL_0670,KL_PANCH_0670,Thodupuzha,തൊടുപുഴ നഗരസഭ,9.90565,76.71941,relation/11377788
VIL_0671,KL_PANCH_0671,Chempuh,ചെമ്പ് ഗ്രാമപഞ്ചായത്ത്,9.81362,76.41039,relation/11378027
VIL_0672,KL_PANCH_0672,Aroor,അരൂർ,9.85599,76.30839,relation/11381176
VIL_0673,KL_PANCH_0673,Arukutty,അരൂകുറ്റി,9.84508,76.33247,relation/11381318
VIL_0674,KL_PANCH_0674,Perumbalam,പെരുമ്പളം ഗ്രാമപഞ്ചായത്ത്,9.85007,76.3557,relation/11381320
VIL_0675,KL_PANCH_0675,Panavalli grama panchayat,പാണാവള്ളി ഗ്രാമപഞ്ചായത്ത്,9.82194,76.34243,relation/11381347
VIL_0676,KL_PANCH_0676,Ezhupunna gram panchayat,എഴുപുന്ന ഗ്രാമപഞ്ചായത്ത്,9.82452,76.31018,relation/11381352
VIL_0677,KL_PANCH_0677,Kodamthuruthu gram panchayat,കോടംതുരുത്ത് ഗ്രാമപഞ്ചായത്ത്,9.80409,76.30571,relation/11381431
VIL_0678,KL_PANCH_0678,Thaikkattusseryh,തൈക്കാട്ടുശ്ശേരി ഗ്രാമപഞ്ചായത്ത്,9.7864,76.34545,relation/11381441
VIL_0679,KL_PANCH_0679,Kuthiyathodu grama panchayat,കുത്തിയോടോട്,9.7805,76.30602,relation/11381467
VIL_0680,KL_PANCH_0680,Thuravoor grama panchayat,തുറവൂർ ഗ്രാമപഞ്ചായത്ത് (ആലപ്പുഴ ജില്ല),9.76433,76.30775,relation/11381474
VIL_0681,KL_PANCH_0681,Chennam Pallipuram grama panchayat,ചേന്നംപള്ളിപ്പുറം ഗ്രാമപഞ്ചായത്ത്,9.7408,76.35396,relation/11381483
VIL_0682,KL_PANCH_0682,Vayalarh,വയലാർ ഗ്രാമപഞ്ചായത്ത്,9.72581,76.33221,relation/11381522
VIL_0683,KL_PANCH_0683,Pattanakkad,പട്ടണക്കാട് ഗ്രാമപഞ്ചായത്ത്,9.73223,76.30186,relation/11381526
VIL_0684,KL_PANCH_0684,Kadakarappally,കടക്കരപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.70267,76.30389,relation/11383528
VIL_0685,KL_PANCH_0685,Cherthala south,ചേർത്തല തെക്ക് ഗ്രാമപഞ്ചായത്ത്,9.66582,76.30615,relation/11383536
VIL_0686,KL_PANCH_0686,Cherthala,ചേർത്തല,9.68666,76.34031,relation/11383590
VIL_0687,KL_PANCH_0687,Thanneermukkam grama panchayat,തണ്ണീർമുക്കം ഗ്രാമപഞ്ചായത്ത്,9.665,76.35886,relation/11383772
VIL_0688,KL_PANCH_0688,Muhamma gram panchayat,മുഹമ്മ ഗ്രാമപഞ്ചായത്ത്,9.62376,76.35969,relation/11383783
VIL_0689,KL_PANCH_0689,Kanjikuzhi grama panchayat,"കഞ്ഞിക്കുഴി ഗ്രാമപഞ്ചായത്ത്, ആലപ്പുഴ ജില്ല",9.62577,76.34635,relation/11383793
VIL_0690,KL_PANCH_0690,Mararikulam North,മാരാരിക്കുളം വടക്ക് ഗ്രാമപഞ്ചായത്ത്,9.62463,76.30878,relation/11383813
VIL_0691,KL_PANCH_0691,Mararikulam South,മാരാരിക്കുളം തെക്ക് ഗ്രാമ പഞ്ചായത്ത്,9.55352,76.31219,relation/11383837
VIL_0692,KL_PANCH_0692,Mannancherry,മണ്ണഞ്ചരി ഗ്രാമ പഞ്ചായത്ത്,9.56406,76.35245,relation/11383848
VIL_0693,KL_PANCH_0693,Aryad,ആര്യാട്,9.52812,76.3332,relation/11383854
VIL_0694,KL_PANCH_0694,Alappuzha,ആലപ്പുഴ,9.50913,76.34223,relation/11383873
VIL_0695,KL_PANCH_0695,Punnapra North grama panchayat,പുന്നപ്ര വടക്ക് ഗ്രാമ പഞ്ചായത്ത്,9.45091,76.34719,relation/11383926
VIL_0696,KL_PANCH_0696,Punnapra South grama panchayat,പുന്നപ്ര തെക്ക് ഗ്രാമ പഞ്ചായത്ത്,9.43031,76.35017,relation/11383927
VIL_0697,KL_PANCH_0697,Ambalapuzha North,അമ്പലപ്പുഴ വടക്ക്,9.40622,76.35626,relation/11383964
VIL_0698,KL_PANCH_0698,Ambalapuzha South,അമ്പലപ്പുഴ തെക്ക്,9.38031,76.37215,relation/11383977
VIL_0699,KL_PANCH_0699,Purakkad,പുറക്കാട് ഗ്രാമ പഞ്ചായത്ത്,9.3346,76.3791,relation/11384001
VIL_0700,KL_PANCH_0700,Kainakari gram panchayat,കൈനകരി ഗ്രാമപഞ്ചായത്ത്,9.48251,76.39072,relation/11384353
VIL_0701,KL_PANCH_0701,Pulinkunnu grama panchayat,പുളിങ്കുന്ന് ഗ്രാമപഞ്ചായത്ത്,9.46335,76.43219,relation/11384361
VIL_0702,KL_PANCH_0702,Kavalam gram panchayat,കാവാലം ഗ്രാമപഞ്ചായത്ത്,9.48068,76.45811,relation/11384376
VIL_0703,KL_PANCH_0703,Neelamperoor gram panchayat,നീലംപേരൂർ ഗ്രാമപഞ്ചായത്ത്,9.47983,76.48218,relation/11384381
VIL_0704,KL_PANCH_0704,Nedumudi village panchayat,നെടുമുടി ഗ്രാമപഞ്ചായത്ത്,9.43648,76.39356,relation/11384402
VIL_0705,KL_PANCH_0705,Champakulamh,ചമ്പക്കുളം ഗ്രാമപഞ്ചായത്ത്,9.42411,76.42886,relation/11384406
VIL_0706,KL_PANCH_0706,Ramankari,രാമങ്കരി ഗ്രാമപഞ്ചായത്ത്,9.41462,76.46662,relation/11384413
VIL_0707,KL_PANCH_0707,Veliyanadu grama panchayat,വെളിയനാട് ഗ്രാമപഞ്ചായത്ത്,9.44134,76.48219,relation/11384421
VIL_0708,KL_PANCH_0708,Muttar,മുട്ടാർ ഗ്രാമപഞ്ചായത്ത്,9.40497,76.49058,relation/11384529
VIL_0709,KL_PANCH_0709,Thakazhy,തകഴി ഗ്രാമ പഞ്ചായത്ത്,9.36735,76.42543,relation/11384559
VIL_0710,KL_PANCH_0710,Edathwa grama panchayat,എടത്വ ഗ്രാമപഞ്ചായത്ത്,9.36897,76.46614,relation/11384570
VIL_0711,KL_PANCH_0711,Thalavady,തലവടി ഗ്രാമപഞ്ചായത്ത്,9.36731,76.49438,relation/11384575
VIL_0712,KL_PANCH_0712,Veeyapuramh,വീയപുരം ഗ്രാമപഞ്ചായത്ത്,9.31602,76.47178,relation/11384615
VIL_0713,KL_PANCH_0713,Cheruthanah,ചെറുതന ഗ്രാമപഞ്ചായത്ത്,9.32022,76.44692,relation/11384634
VIL_0714,KL_PANCH_0714,Karuvattah,കരുവാറ്റ ഗ്രാമപഞ്ചായത്ത്,9.30971,76.42097,relation/11384640
VIL_0715,KL_PANCH_0715,Trikkunnappuzha grama panchayath,തൃക്കുന്നപ്പുഴ ഗ്രാമപഞ്ചായത്ത്,9.26726,76.40872,relation/11384647
VIL_0716,KL_PANCH_0716,Kumarapuram gram panchayat,കുമാരപുരം ഗ്രാമപഞ്ചായത്ത്,9.27985,76.42926,relation/11384649
VIL_0717,KL_PANCH_0717,Haripad,ഹരിപ്പാട്,9.28555,76.46027,relation/11384687
VIL_0718,KL_PANCH_0718,Pallippadu panchayat,പള്ളിപ്പാട്,9.27404,76.48409,relation/11384696
VIL_0719,KL_PANCH_0719,Karthikapally gram panchayat,കാർത്തികപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.25618,76.43412,relation/11477839
VIL_0720,KL_PANCH_0720,Arattupuzha,ആറാട്ടുപുഴ,9.19107,76.44163,relation/11477849
VIL_0721,KL_PANCH_0721,Chingoli gram panchayat,ചിങ്ങോലി ഗ്രാമപഞ്ചായത്ത്,9.24718,76.45417,relation/11477926
VIL_0722,KL_PANCH_0722,Muthukulam gram panchayat,മുതുകുളം ഗ്രാമപഞ്ചായത്ത്,9.21502,76.45967,relation/11477969
VIL_0723,KL_PANCH_0723,Kandalloor,കണ്ടല്ലൂർ,9.1719,76.46888,relation/11477972
VIL_0724,KL_PANCH_0724,Cheppad,ചേപ്പാട് ഗ്രാമപഞ്ചായത്ത്,9.24474,76.4808,relation/11477983
VIL_0725,KL_PANCH_0725,Pathiyoor gram panchayat,പത്തിയൂർ ഗ്രാമപഞ്ചായത്ത്,9.2093,76.48705,relation/11477992
VIL_0726,KL_PANCH_0726,Kayamkulam,കായംകുളം,9.16908,76.50656,relation/11478008
VIL_0727,KL_PANCH_0727,Devikulangara,ദേവികുളങ്ങര ഗ്രാമപഞ്ചായത്ത്,9.14297,76.48958,relation/11478041
VIL_0728,KL_PANCH_0728,Krishnapuram Gram panchayat,കൃഷ്ണപുരം ഗ്രാമപഞ്ചായത്ത്,9.15282,76.5238,relation/11478053
VIL_0729,KL_PANCH_0729,Mannar grama panchayat,മാന്നാർ ഗ്രാമപഞ്ചായത്ത്,9.30994,76.52616,relation/11478064
VIL_0730,KL_PANCH_0730,Budhanoor,ബുധനൂർ ഗ്രാമപഞ്ചായത്ത്,9.30098,76.55922,relation/11478108
VIL_0731,KL_PANCH_0731,Thiruvnavandoor,തിരുവൻവണ്ടൂർ ഗ്രാമപഞ്ചായത്ത്,9.3447,76.58687,relation/11478351
VIL_0732,KL_PANCH_0732,Pandanad grama panchayat,പാണ്ടനാട് ഗ്രാമപഞ്ചായത്ത്,9.32722,76.57875,relation/11478388
VIL_0733,KL_PANCH_0733,Chengannur,ചെങ്ങന്നൂർ,9.32083,76.61859,relation/11478394
VIL_0734,KL_PANCH_0734,Mulakkuzha grama panchayat,മുളക്കുഴ ഗ്രാമപഞ്ചായത്ത്,9.28517,76.63979,relation/11478406
VIL_0735,KL_PANCH_0735,Ala,ആല,9.28801,76.60732,relation/11478413
VIL_0736,KL_PANCH_0736,Puliyoor panchayath,പുലിയൂർ ഗ്രാമപഞ്ചായത്ത്,9.29963,76.58794,relation/11478435
VIL_0737,KL_PANCH_0737,Cheriyanadu panchayat,ചെറിയനാട് ഗ്രാമപഞ്ചായത്ത്,9.27386,76.59215,relation/11478442
VIL_0738,KL_PANCH_0738,Venmony,വെണ്മണി,9.25209,76.62668,relation/11478466
VIL_0739,KL_PANCH_0739,Chennithala Thripperumthura gram panchayat,ചെന്നിത്തല-തൃപ്പെരുന്തുറ ഗ്രാമപഞ്ചായത്ത്,9.27696,76.51961,relation/11478467
VIL_0740,KL_PANCH_0740,Chettikulangara,ചെട്ടികുളങ്ങര ഗ്രാമപഞ്ചായത്ത്,9.23193,76.51795,relation/11478897
VIL_0741,KL_PANCH_0741,Mavelikkara,മാവേലിക്കര,9.24692,76.54044,relation/11478901
VIL_0742,KL_PANCH_0742,Thazhakkara grama panchayat,തഴക്കര ഗ്രാമപഞ്ചായത്ത്,9.23652,76.58147,relation/11478911
VIL_0743,KL_PANCH_0743,Mavelikkara Thekkakkara,മാവേലിക്കര തെക്കേക്കര ഗ്രാമപഞ്ചായത്ത്,9.21576,76.55538,relation/11478914
VIL_0744,KL_PANCH_0744,Bharanikkavu Gram,ഭരണിക്കാവ് ഗ്രാമപഞ്ചായത്ത്,9.17714,76.55784,relation/11478922
VIL_0745,KL_PANCH_0745,Vallikkunnam grama panchayat,വള്ളിക്കുന്നം ഗ്രാമപഞ്ചായത്ത്,9.14121,76.57365,relation/11478926
VIL_0746,KL_PANCH_0746,Thamarakkulamh,താമരക്കുളം ഗ്രാമപഞ്ചായത്ത്,9.158,76.59712,relation/11478937
VIL_0747,KL_PANCH_0747,Palamel gram panchayat,പാലമേൽ ഗ്രാമപഞ്ചായത്ത്,9.18218,76.64982,relation/11478938
VIL_0748,KL_PANCH_0748,Nooranadu grama panchayat,നൂറനാട് ഗ്രാമപഞ്ചായത്ത്,9.1992,76.62702,relation/11478944
VIL_0749,KL_PANCH_0749,Chunakkara grama panchayat,ചുനക്കര ഗ്രാമപഞ്ചായത്ത്,9.19322,76.59143,relation/11478952
VIL_0750,KL_PANCH_0750,Velloor,വെള്ളൂര്‍ ഗ്രാമ പഞ്ചായത്ത്,9.81436,76.4541,relation/11479965
VIL_0751,KL_PANCH_0751,Mulakkulamh,മുളക്കുളം ഗ്രാമപഞ്ചായത്ത്,9.81078,76.49174,relation/11479978
VIL_0752,KL_PANCH_0752,Njeezhoor,ഞീഴൂർ ഗ്രാമപഞ്ചായത്ത്,9.79033,76.52802,relation/11480016
VIL_0753,KL_PANCH_0753,Maravanthuruthu,മറവൻതുരുത്ത് ഗ്രാമപഞ്ചായത്ത്,9.79344,76.41269,relation/11480032
VIL_0754,KL_PANCH_0754,Udayanapuram,ഉദയനാപുരം,9.76721,76.41175,relation/11480034
VIL_0755,KL_PANCH_0755,Vaikom,വൈക്കം,9.75155,76.39901,relation/11480040
VIL_0756,KL_PANCH_0756,Thalayolaparambuh,തലയോലപ്പറമ്പ് ഗ്രാമപഞ്ചായത്ത്,9.77685,76.44885,relation/11480049
VIL_0757,KL_PANCH_0757,Kaduthuruthy,കടുത്തുരുത്തി,9.76546,76.49237,relation/11480067
VIL_0758,KL_PANCH_0758,Manjoorh,മാഞ്ഞൂർ ഗ്രാമപഞ്ചായത്ത്,9.72932,76.50614,relation/11480068
VIL_0759,KL_PANCH_0759,Kallara Grampanchayat,കല്ലറ ഗ്രാമപഞ്ചായത്ത് (കോട്ടയം),9.71591,76.4692,relation/11480070
VIL_0760,KL_PANCH_0760,TV Puram,ടി.വി. പുരം ഗ്രാമപഞ്ചായത്ത്,9.71089,76.39981,relation/11480077
VIL_0761,KL_PANCH_0761,Thalayazhamh,തലയാഴം ഗ്രാമപഞ്ചായത്ത്,9.71818,76.4173,relation/11480087
VIL_0762,KL_PANCH_0762,Vechoor Grampanchayat,വെച്ചൂർ ഗ്രാമപഞ്ചായത്ത്,9.67171,76.43439,relation/11480090
VIL_0763,KL_PANCH_0763,Veliyannoor Grampanchayath,വെളിയന്നൂർ ഗ്രാമപഞ്ചായത്ത്,9.82625,76.61383,relation/11481083
VIL_0764,KL_PANCH_0764,Uzhavoor,ഉഴവൂർ,9.79639,76.60152,relation/11481086
VIL_0765,KL_PANCH_0765,Ramapuramh,രാമപുരം ഗ്രാമപഞ്ചായത്ത്,9.79704,76.65523,relation/11481104
VIL_0766,KL_PANCH_0766,Kadanaduh,കടനാട് ഗ്രാമപഞ്ചായത്ത്,9.78584,76.71309,relation/11481267
VIL_0767,KL_PANCH_0767,Melukavuh,മേലുകാവ് ഗ്രാമപഞ്ചായത്ത്,9.7638,76.76584,relation/11481271
VIL_0768,KL_PANCH_0768,Moonnilavuh,മൂന്നിലവ് ഗ്രാമപഞ്ചായത്ത്,9.75973,76.79367,relation/11481278
VIL_0769,KL_PANCH_0769,Thalappalamh,തലപ്പലം ഗ്രാമപഞ്ചായത്ത്,9.7147,76.75445,relation/11481283
VIL_0770,KL_PANCH_0770,Bharananganamh,ഭരണങ്ങാനം ഗ്രാമപഞ്ചായത്ത്,9.7389,76.72009,relation/11481288
VIL_0771,KL_PANCH_0771,Pala,പാല,9.71375,76.68532,relation/11481298
VIL_0772,KL_PANCH_0772,Karoor Grampanchayath,കരൂർ ഗ്രാമപഞ്ചായത്ത്,9.74894,76.66391,relation/11481308
VIL_0773,KL_PANCH_0773,Marangattupallyh,മരങ്ങാട്ടുപിള്ളി ഗ്രാമപഞ്ചായത്ത്,9.76345,76.59675,relation/11481319
VIL_0774,KL_PANCH_0774,Kuravilangaduh,കുറവിലങ്ങാട് ഗ്രാമപഞ്ചായത്ത്,9.7522,76.56044,relation/11481341
VIL_0775,KL_PANCH_0775,Kanakkaryh,കാണക്കാരി ഗ്രാമപഞ്ചായത്ത്,9.70347,76.56024,relation/11481359
VIL_0776,KL_PANCH_0776,Kadaplamattomh,കടപ്ലാമറ്റം ഗ്രാമപഞ്ചായത്ത്,9.72366,76.59755,relation/11481364
VIL_0777,KL_PANCH_0777,Kidangoorh,കിടങ്ങൂർ ഗ്രാമപഞ്ചായത്ത്,9.69435,76.6102,relation/11481367
VIL_0778,KL_PANCH_0778,Mutholyh,മുത്തോലി ഗ്രാമപഞ്ചായത്ത്,9.70063,76.66055,relation/11481373
VIL_0779,KL_PANCH_0779,Kozhuvanalh,കൊഴുവനാൽ ഗ്രാമപഞ്ചായത്ത്,9.66961,76.66898,relation/11481375
VIL_0780,KL_PANCH_0780,Meenachil gramapanchayath,മീനച്ചിൽ ഗ്രാമപഞ്ചായത്ത്,9.68558,76.71434,relation/11481383
VIL_0781,KL_PANCH_0781,Thidanaduh,തിടനാട് ഗ്രാമപഞ്ചായത്ത്,9.66119,76.77096,relation/11481385
VIL_0782,KL_PANCH_0782,Poonjar Grampanchayath,പൂഞ്ഞാർ ഗ്രാമപഞ്ചായത്ത്,9.66768,76.81773,relation/11481402
VIL_0783,KL_PANCH_0783,Poonjar Thekkekara,പൂഞ്ഞാർ തെക്കേക്കര ഗ്രാമപഞ്ചായത്ത്,9.65499,76.86292,relation/11481409
VIL_0784,KL_PANCH_0784,Erattupetta,ഈരാറ്റുപേട്ട,9.69287,76.78132,relation/11481417
VIL_0785,KL_PANCH_0785,Teekoyh,തീക്കോയി ഗ്രാമപഞ്ചായത്ത്,9.70159,76.84117,relation/11481506
VIL_0786,KL_PANCH_0786,Thalanaduh,തലനാട് ഗ്രാമപഞ്ചായത്ത്,9.72229,76.83958,relation/11481508
VIL_0787,KL_PANCH_0787,Arpookkara,ആർപ്പൂക്കര,9.63917,76.47885,relation/11481894
VIL_0788,KL_PANCH_0788,Neendoor,നീണ്ടൂർ ഗ്രാമപഞ്ചായത്ത്,9.67685,76.4942,relation/11481899
VIL_0789,KL_PANCH_0789,Athirampuzha,അതിരമ്പുഴ,9.66469,76.5343,relation/11481927
VIL_0790,KL_PANCH_0790,Ettumanoor,ഏറ്റുമാനൂർ,9.65927,76.56774,relation/11481935
VIL_0791,KL_PANCH_0791,Ayarkunnam,അയർക്കുന്നം,9.63011,76.59693,relation/11481938
VIL_0792,KL_PANCH_0792,Akalakkunnam,അകലക്കുന്നം,9.63113,76.66567,relation/11481948
VIL_0793,KL_PANCH_0793,Pallickathoduh,പള്ളിക്കത്തോട് ഗ്രാമപഞ്ചായത്ത്,9.59792,76.68386,relation/11481961
VIL_0794,KL_PANCH_0794,Kooroppadah,കൂരോപ്പട ഗ്രാമപഞ്ചായത്ത്,9.59531,76.64889,relation/11481967
VIL_0795,KL_PANCH_0795,Manarcaduh,മണര്‍കാട് ഗ്രാമ പഞ്ചായത്ത്,9.60159,76.60002,relation/11481976
VIL_0796,KL_PANCH_0796,Pampadyh,പാമ്പാടി ഗ്രാമപഞ്ചായത്ത്,9.56816,76.63044,relation/11481979
VIL_0797,KL_PANCH_0797,Meenadomh,മീനടം ഗ്രാമപഞ്ചായത്ത്,9.55426,76.61099,relation/11481981
VIL_0798,KL_PANCH_0798,Puthuppallyh,പുതുപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.55515,76.58954,relation/11481992
VIL_0799,KL_PANCH_0799,Panachikaduh,പനച്ചിക്കാട് ഗ്രാമപഞ്ചായത്ത്,9.54252,76.54099,relation/11482035
VIL_0800,KL_PANCH_0800,Vijayapuramh,വിജയപുരം ഗ്രാമപഞ്ചായത്ത്,9.59969,76.55906,relation/11482050
VIL_0801,KL_PANCH_0801,Aymanam,അയ്മനം,9.61849,76.47392,relation/11482068
VIL_0802,KL_PANCH_0802,Kumarakomh,കുമരകം ഗ്രാമപഞ്ചായത്ത്,9.60426,76.43975,relation/11482079
VIL_0803,KL_PANCH_0803,Kurichyh,കുറിച്ചി ഗ്രാമപഞ്ചായത്ത്,9.49589,76.52819,relation/11482309
VIL_0804,KL_PANCH_0804,Vazhapally gram panchayat,വാഴപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.46846,76.54034,relation/11482311
VIL_0805,KL_PANCH_0805,Changanassery,ചങ്ങനാശ്ശേരി,9.45098,76.54057,relation/11482339
VIL_0806,KL_PANCH_0806,Paippaduh,പായിപ്പാട് ഗ്രാമപഞ്ചായത്ത്,9.42548,76.54765,relation/11482349
VIL_0807,KL_PANCH_0807,Thrikkodithanamh,തൃക്കൊടിത്താനം ഗ്രാമപഞ്ചായത്ത്,9.45152,76.57485,relation/11482362
VIL_0808,KL_PANCH_0808,Madappallyh,മാടപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.47985,76.59269,relation/11482371
VIL_0809,KL_PANCH_0809,Vakathanamh,വാകത്താനം ഗ്രാമപഞ്ചായത്ത്,9.51563,76.59088,relation/11482374
VIL_0810,KL_PANCH_0810,Karukachalh,കറുകച്ചാൽ ഗ്രാമപഞ്ചായത്ത്,9.49859,76.62305,relation/11482529
VIL_0811,KL_PANCH_0811,Nedumkunnam Grampanchayath,നെടുംകുന്നം ഗ്രാമപഞ്ചായത്ത്,9.50228,76.66844,relation/11482556
VIL_0812,KL_PANCH_0812,Kangazhah,കങ്ങഴ ഗ്രാമപഞ്ചായത്ത്,9.52249,76.69915,relation/11482563
VIL_0813,KL_PANCH_0813,Vellavoor,വെള്ളാവൂര്‍ ഗ്രാമ പഞ്ചായത്ത്,9.48985,76.72133,relation/11482581
VIL_0814,KL_PANCH_0814,Manimalah,മണിമല ഗ്രാമപഞ്ചായത്ത്,9.47033,76.78049,relation/11482586
VIL_0815,KL_PANCH_0815,Erumely,എരുമേലി,9.47769,76.85667,relation/11482602
VIL_0816,KL_PANCH_0816,Koruthodeh,കോരുത്തോട് ഗ്രാമപഞ്ചായത്ത്,9.4864,76.95647,relation/11482605
VIL_0817,KL_PANCH_0817,Mundakayamh,മുണ്ടക്കയം ഗ്രാമപഞ്ചായത്ത്,9.50185,76.88176,relation/11482634
VIL_0818,KL_PANCH_0818,Kanjirappally Grampanchayath,കാഞ്ഞിരപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.54263,76.80637,relation/11482637
VIL_0819,KL_PANCH_0819,Parathoduh,പാറത്തോട് ഗ്രാമപഞ്ചായത്ത്,9.57309,76.83344,relation/11482639
VIL_0820,KL_PANCH_0820,Koottickalh,കൂട്ടിക്കൽ ഗ്രാമപഞ്ചായത്ത്,9.61191,76.88661,relation/11482655
VIL_0821,KL_PANCH_0821,Chirakkadavuh,ചിറക്കടവ് ഗ്രാമപഞ്ചായത്ത് ടൗൺ ഹാൾ,9.54479,76.75925,relation/11482665
VIL_0822,KL_PANCH_0822,Elikkulamh,എലിക്കുളം ഗ്രാമപഞ്ചായത്ത്,9.6146,76.74247,relation/11482674
VIL_0823,KL_PANCH_0823,Vazhoor Grampanchayat,വാഴൂർ ഗ്രാമപഞ്ചായത്ത്,9.54802,76.7091,relation/11482686
VIL_0824,KL_PANCH_0824,Thiruvarppu,തിരുവാർപ്പ് ഗ്രാമപഞ്ചായത്ത്,9.58287,76.4838,relation/11482808
VIL_0825,KL_PANCH_0825,Alappad,ആലപ്പാട്,9.06681,76.4975,relation/11483796
VIL_0826,KL_PANCH_0826,Kulasekharapuram,കുലശേഖരപുരം ഗ്രാമ പഞ്ചായത്ത്,9.08772,76.51635,relation/11483797
VIL_0827,KL_PANCH_0827,Oachira,ഓച്ചിറ,9.11839,76.52691,relation/11483798
VIL_0828,KL_PANCH_0828,Clappana,ക്ലാപ്പന ഗ്രാമപഞ്ചായത്ത്,9.10868,76.49421,relation/11483799
VIL_0829,KL_PANCH_0829,Karunagappally,കരുനാഗപ്പള്ളി,9.04821,76.52327,relation/11483805
VIL_0830,KL_PANCH_0830,Thodiyoor,തൊടിയൂർ ഗ്രാമപഞ്ചായത്ത്,9.06433,76.56097,relation/11483806
VIL_0831,KL_PANCH_0831,Thazhava,തഴവ ഗ്രാമ പഞ്ചായത്ത്,9.10102,76.56626,relation/11483807
VIL_0832,KL_PANCH_0832,Panmanah,പന്‍മന ഗ്രാമ പഞ്ചായത്ത്,9.01723,76.5377,relation/11483810
VIL_0833,KL_PANCH_0833,Thevalakkara,തേവലക്കര ഗ്രാമപഞ്ചായത്ത്,9.01017,76.57756,relation/11483811
VIL_0834,KL_PANCH_0834,Chavarah,ചവറ ഗ്രാമപഞ്ചായത്ത്,8.9849,76.54293,relation/11483812
VIL_0835,KL_PANCH_0835,Thekkumbhagamh,തെക്കുംഭാഗം ഗ്രാമപഞ്ചായത്ത്,8.96429,76.55751,relation/11483814
VIL_0836,KL_PANCH_0836,Neendakara,നീണ്ടകര ഗ്രാമപഞ്ചായത്ത്,8.94988,76.53588,relation/11483815
VIL_0837,KL_PANCH_0837,Sooranad North,ശൂരനാട് നോര്‍ത്ത് ഗ്രാമ പഞ്ചായത്ത്,9.1084,76.61835,relation/11483838
VIL_0838,KL_PANCH_0838,Sooranad South,ശൂരനാട് സൌത്ത് ഗ്രാമ പഞ്ചായത്ത്,9.0765,76.6099,relation/11483841
VIL_0839,KL_PANCH_0839,Sasthamcottah,ശാസ്താംകോട്ട ഗ്രാമപഞ്ചായത്ത്,9.04999,76.64121,relation/11483872
VIL_0840,KL_PANCH_0840,Mynagappally,മൈനാഗപ്പള്ളി ഗ്രാമ പഞ്ചായത്ത്,9.03777,76.58684,relation/11483876
VIL_0841,KL_PANCH_0841,West Kallada,പടിഞ്ഞാറെ കല്ലട ഗ്രാമപഞ്ചായത്ത്,9.02235,76.62334,relation/11483880
VIL_0842,KL_PANCH_0842,East Kallada,കിഴക്കേ കല്ലട ഗ്രാമപഞ്ചായത്ത്,9.0033,76.64612,relation/11484254
VIL_0843,KL_PANCH_0843,Munroethuruth,മണ്‍റോതുരുത്ത് ഗ്രാമ പഞ്ചായത്ത്,8.98975,76.60948,relation/11484255
VIL_0844,KL_PANCH_0844,Perayamh,പേരയം ഗ്രാമപഞ്ചായത്ത്,8.98772,76.6495,relation/11484257
VIL_0845,KL_PANCH_0845,Kundarah,കുണ്ടറ ഗ്രാമപഞ്ചായത്ത്,8.98125,76.67874,relation/11484260
VIL_0846,KL_PANCH_0846,Thrikkaruvah,തൃക്കരുവ ഗ്രാമപഞ്ചായത്ത്,8.94218,76.59096,relation/11484261
VIL_0847,KL_PANCH_0847,Panayamh,പനയം ഗ്രാമപഞ്ചായത്ത്,8.94757,76.61807,relation/11484263
VIL_0848,KL_PANCH_0848,Perinadh,പെരിനാട് ഗ്രാമപഞ്ചായത്ത്,8.95173,76.64231,relation/11484264
VIL_0849,KL_PANCH_0849,Elampalloor,ഇളംപള്ളൂർ,8.94647,76.68225,relation/11484265
VIL_0850,KL_PANCH_0850,Kottamkara,കൊറ്റങ്കര ഗ്രാമ പഞ്ചായത്ത്,8.91947,76.65742,relation/11484268
VIL_0851,KL_PANCH_0851,Thrikkovilvattom,തൃക്കോവിൽവട്ടം ഗ്രാമപഞ്ചായത്ത്,8.89593,76.65793,relation/11484272
VIL_0852,KL_PANCH_0852,Nedumbanah,നെടുമ്പന ഗ്രാമപഞ്ചായത്ത്,8.90928,76.70124,relation/11484284
VIL_0853,KL_PANCH_0853,Adichanalloor,ആദിച്ചനല്ലൂർ,8.87359,76.7018,relation/11484288
