block_temp,block_rain,block_humidity,elevation,dist_to_water,land_cover,correction_delta
35.39,7.62,79.08,1557.2,29540.6,evergreen_forest,-7.960000000000001
35.43,7.78,79.12,1427.8,24865.8,evergreen_forest,-7.600000000000001
35.06,6.32,78.67,1884.2,49583.4,evergreen_forest,-8.020000000000003
35.07,6.29,78.68,1220.3,26088.5,evergreen_forest,-7.120000000000001
35.37,7.53,79.05,1432.1,22708.9,evergreen_forest,-6.299999999999997
32.94,0.03,76.57,951.2,34828.6,plantation_rubber_tea_spices,-6.829999999999998
32.93,0.09,76.99,877.6,33105.8,plantation_rubber_tea_spices,-5.780000000000001
32.75,0.02,77.47,688.5,20636.6,plantation_rubber_tea_spices,-5.809999999999999
32.69,0.0,77.59,750.7,21967.3,plantation_rubber_tea_spices,-5.709999999999997
32.86,0.0,75.36,1010.0,38454.1,plantation_rubber_tea_spices,-5.349999999999998
32.98,0.04,76.42,1305.1,51304.9,evergreen_forest,-6.289999999999996
32.92,0.07,76.44,1277.5,52848.6,evergreen_forest,-6.770000000000003
32.91,0.08,76.5,1066.8,41253.5,plantation_rubber_tea_spices,-6.309999999999995
33.71,0.04,75.95,175.7,27246.3,mixed_agroforestry,-4.440000000000001
33.75,0.01,75.54,175.1,16149.2,mixed_agroforestry,-4.73
33.72,0.03,75.61,163.5,1360.9,mixed_agroforestry,-5.049999999999997
33.76,0.02,75.55,240.1,20016.1,mixed_agroforestry,-5.27
33.77,0.06,76.01,288.7,23950.8,mixed_agroforestry,-4.310000000000002
33.84,0.07,76.07,352.5,19497.4,plantation_rubber_tea_spices,-4.560000000000002
33.72,0.03,75.62,138.1,6743.7,mixed_agroforestry,-5.329999999999998
33.64,0.14,76.91,588.9,13996.2,plantation_rubber_tea_spices,-5.629999999999999
33.75,0.18,76.95,548.6,6048.6,plantation_rubber_tea_spices,-5.629999999999999
33.52,0.27,77.78,535.8,10581.8,plantation_rubber_tea_spices,-4.760000000000002
33.2,0.47,79.91,646.6,12551.3,plantation_rubber_tea_spices,-4.600000000000001
33.94,0.09,76.12,537.4,8098.1,plantation_rubber_tea_spices,-5.419999999999998
33.0,0.58,81.05,798.6,22450.1,plantation_rubber_tea_spices,-6.030000000000001
33.07,0.45,79.61,739.7,21622.1,plantation_rubber_tea_spices,-5.580000000000002
33.07,0.4,79.58,842.4,23767.0,plantation_rubber_tea_spices,-5.82
33.0,0.57,80.97,766.8,20906.3,plantation_rubber_tea_spices,-5.449999999999999
33.06,0.56,80.78,749.4,19370.7,plantation_rubber_tea_spices,-5.190000000000001
32.9,0.68,82.21,694.1,13258.0,plantation_rubber_tea_spices,-3.979999999999997
33.73,0.13,76.67,571.8,12437.0,plantation_rubber_tea_spices,-5.599999999999998
33.1,0.33,78.98,820.4,22861.7,plantation_rubber_tea_spices,-5.990000000000002
33.03,0.02,74.04,1060.9,28261.5,plantation_rubber_tea_spices,-6.120000000000001
33.03,0.03,74.08,458.0,25366.2,plantation_rubber_tea_spices,-4.800000000000001
32.53,0.28,75.5,1256.9,20852.6,evergreen_forest,-5.530000000000001
33.11,0.11,75.44,579.5,27079.2,plantation_rubber_tea_spices,-5.739999999999998
24.48,0.43,79.93,2234.1,34202.4,evergreen_forest,1.3399999999999999
25.16,0.36,79.32,1910.4,39866.6,evergreen_forest,1.5599999999999987
23.65,0.03,79.1,2037.1,27757.2,evergreen_forest,3.400000000000002
33.17,0.0,73.09,539.4,24074.4,plantation_rubber_tea_spices,-5.330000000000002
32.94,0.0,74.36,489.2,33715.0,plantation_rubber_tea_spices,-5.889999999999997
33.12,0.0,73.59,456.3,31639.7,plantation_rubber_tea_spices,-6.709999999999997
32.86,0.0,74.65,503.4,35772.7,plantation_rubber_tea_spices,-6.509999999999998
32.07,0.0,75.77,1358.2,24271.4,evergreen_forest,-5.48
32.04,0.66,77.06,1419.7,13626.0,evergreen_forest,-5.559999999999999
32.07,0.58,77.01,1428.6,12880.4,evergreen_forest,-6.190000000000001
28.35,2.94,86.03,1780.3,20398.0,evergreen_forest,-1.9299999999999997
26.21,1.66,83.06,2032.8,16293.7,evergreen_forest,0.3200000000000003
27.63,3.52,88.15,2260.1,28316.6,evergreen_forest,-2.7399999999999984
27.84,3.97,89.43,2088.5,24453.2,evergreen_forest,-0.8099999999999987
33.48,2.87,80.96,288.9,12765.4,mixed_agroforestry,-5.279999999999998
33.57,0.68,78.01,235.7,13937.1,mixed_agroforestry,-4.760000000000002
33.51,1.82,79.29,301.3,9540.4,mixed_agroforestry,-4.949999999999999
33.6,0.92,79.04,156.7,11250.1,mixed_agroforestry,-3.5500000000000007
33.53,1.89,79.66,290.5,11215.4,mixed_agroforestry,-4.890000000000001
33.56,1.36,79.41,126.7,11417.6,mixed_agroforestry,-3.6000000000000014
33.57,0.26,72.27,414.2,12217.9,plantation_rubber_tea_spices,-4.600000000000001
33.54,1.04,77.79,344.1,9701.3,mixed_agroforestry,-5.140000000000001
33.44,0.0,73.37,334.6,24472.9,mixed_agroforestry,-4.759999999999998
32.23,0.0,74.26,607.0,16070.7,plantation_rubber_tea_spices,-4.439999999999998
33.44,4.78,83.6,133.7,29534.2,mixed_agroforestry,-3.6899999999999977
33.33,5.06,83.06,129.9,36513.0,mixed_agroforestry,-3.0599999999999987
33.42,5.4,84.49,243.1,19910.6,mixed_agroforestry,-5.120000000000001
33.06,0.0,73.84,208.6,10979.1,mixed_agroforestry,-4.560000000000002
33.04,0.0,73.85,202.3,9620.2,mixed_agroforestry,-3.41
33.42,0.0,72.52,139.1,4468.1,mixed_agroforestry,-3.3100000000000023
33.29,1.0,74.94,211.8,19443.2,mixed_agroforestry,-5.289999999999999
33.01,0.0,73.54,85.4,10060.3,mixed_agroforestry,-3.4599999999999973
32.11,0.0,75.06,533.6,42588.1,plantation_rubber_tea_spices,-5.09
32.03,0.0,75.06,569.3,45570.8,plantation_rubber_tea_spices,-5.640000000000001
32.07,0.0,75.07,492.2,40324.3,plantation_rubber_tea_spices,-5.280000000000001
32.81,0.0,75.79,232.0,34351.4,mixed_agroforestry,-3.460000000000001
30.13,0.0,76.41,471.9,48468.5,plantation_rubber_tea_spices,-1.7899999999999991
27.93,0.0,76.85,574.4,61620.2,plantation_rubber_tea_spices,-0.9199999999999982
29.3,0.0,76.42,664.8,60922.4,plantation_rubber_tea_spices,-3.41
32.02,0.0,76.28,390.9,43600.3,plantation_rubber_tea_spices,-5.410000000000004
29.52,0.0,76.45,458.5,55850.7,plantation_rubber_tea_spices,-2.0599999999999987
29.44,0.0,76.31,805.9,80983.5,plantation_rubber_tea_spices,-3.2699999999999996
32.51,0.0,74.57,149.3,38303.4,mixed_agroforestry,-5.799999999999997
32.82,0.0,74.53,102.4,41085.1,mixed_agroforestry,-4.859999999999999
32.45,0.0,74.15,133.9,26892.7,mixed_agroforestry,-3.5500000000000043
32.66,0.0,74.02,56.2,22651.4,mixed_agroforestry,-3.259999999999998
32.57,0.0,74.12,143.4,17700.5,mixed_agroforestry,-4.330000000000002
32.49,0.0,74.13,115.9,21778.8,mixed_agroforestry,-3.520000000000003
32.55,0.0,75.16,227.1,38332.8,mixed_agroforestry,-4.659999999999997
33.01,0.0,73.89,112.7,46637.8,mixed_agroforestry,-2.759999999999998
31.37,2.0,76.4,180.8,48227.2,mixed_agroforestry,-2.280000000000001
32.41,0.77,73.98,183.5,51439.9,mixed_agroforestry,-2.1599999999999966
33.1,0.0,73.51,91.9,43011.8,mixed_agroforestry,-2.200000000000003
30.84,2.7,82.74,60.2,25378.5,mixed_agroforestry,-1.1799999999999997
31.59,1.72,82.81,9.4,21573.4,mixed_agroforestry,-0.129999999999999
32.54,0.83,81.46,14.6,27926.2,mixed_agroforestry,-1.6899999999999977
33.12,4.71,82.44,5.7,31535.2,mixed_agroforestry,-1.009999999999998
32.03,3.16,82.31,14.2,28012.1,mixed_agroforestry,-0.2900000000000027
33.07,4.25,82.2,1.5,39598.1,mixed_agroforestry,-0.8500000000000014
33.07,4.7,82.4,24.1,37515.9,mixed_agroforestry,-1.7800000000000011
32.52,4.23,82.44,1.5,32411.1,mixed_agroforestry,-0.25
28.48,5.35,85.54,93.1,23902.6,mixed_agroforestry,1.5899999999999999
31.19,1.72,82.45,15.0,20764.6,mixed_agroforestry,-1.120000000000001
27.94,5.97,88.94,42.1,15841.9,mixed_agroforestry,2.049999999999997
27.3,6.08,84.26,78.6,20909.4,mixed_agroforestry,1.5299999999999976
27.27,2.82,78.18,61.0,16569.3,mixed_agroforestry,3.09
27.57,5.87,83.61,87.9,26359.2,mixed_agroforestry,2.120000000000001
28.11,5.41,86.88,43.3,18477.1,mixed_agroforestry,1.0399999999999991
27.37,5.91,84.39,75.5,19824.1,mixed_agroforestry,0.759999999999998
27.32,1.51,75.22,40.3,28259.0,mixed_agroforestry,1.5599999999999987
27.9,1.05,75.47,7.1,13190.3,mixed_agroforestry,2.3200000000000003
27.01,6.3,79.09,263.8,47920.6,mixed_agroforestry,-0.38000000000000256
26.77,6.76,80.88,123.7,29165.1,mixed_agroforestry,1.2699999999999996
27.26,3.92,79.91,81.9,18191.4,mixed_agroforestry,0.9399999999999977
27.73,5.5,78.95,207.5,46859.5,mixed_agroforestry,0.00999999999999801
32.72,4.08,83.18,9.6,30373.0,mixed_agroforestry,-0.0799999999999983
32.85,5.11,85.18,12.3,14445.9,mixed_agroforestry,0.6999999999999957
32.76,3.55,83.24,27.9,28214.9,mixed_agroforestry,0.10999999999999943
32.59,3.11,81.74,25.7,37091.1,mixed_agroforestry,-0.7000000000000028
32.8,4.05,83.49,1.5,18918.8,mixed_agroforestry,0.3300000000000054
31.98,1.33,76.73,9.4,29436.5,mixed_agroforestry,-1.6700000000000017
31.5,1.16,76.01,7.6,34016.1,mixed_agroforestry,-1.120000000000001
31.58,1.38,76.42,12.6,34694.1,mixed_agroforestry,0.2900000000000027
31.74,0.9,75.76,5.8,45839.5,mixed_agroforestry,-1.9499999999999993
32.66,0.4,79.98,14.2,25223.4,mixed_agroforestry,-0.7799999999999976
32.75,0.37,79.98,1.5,28457.0,mixed_agroforestry,-0.3500000000000014
32.65,0.16,79.82,1.5,16520.4,mixed_agroforestry,-0.030000000000001137
32.62,0.15,79.8,1.5,14929.2,mixed_agroforestry,-0.0799999999999983
32.19,0.07,79.71,20.6,7096.8,coastal_urban,-0.0799999999999983
32.17,0.09,79.72,4.4,8381.9,mixed_agroforestry,0.030000000000001137
27.13,0.0,95.56,1300.4,31755.9,evergreen_forest,-7.489999999999998
27.03,0.0,95.63,895.4,8436.4,plantation_rubber_tea_spices,-6.18
26.94,0.0,95.69,1204.7,27445.0,evergreen_forest,-6.780000000000001
27.14,0.0,95.5,884.3,22472.5,plantation_rubber_tea_spices,-7.310000000000002
27.2,0.0,95.51,1385.2,33900.6,evergreen_forest,-6.009999999999998
26.91,0.0,95.73,946.4,5643.6,plantation_rubber_tea_spices,-7.120000000000001
27.67,0.0,95.31,1557.2,29540.6,evergreen_forest,-7.870000000000001
27.68,0.0,95.3,1427.8,24865.8,evergreen_forest,-7.739999999999998
27.6,0.0,95.32,1884.2,49583.4,evergreen_forest,-8.490000000000002
27.57,0.0,95.35,1220.3,26088.5,evergreen_forest,-6.949999999999999
27.66,0.0,95.32,1432.1,22708.9,evergreen_forest,-6.210000000000001
28.08,0.0,94.53,951.2,34828.6,plantation_rubber_tea_spices,-5.329999999999998
28.18,1.05,94.11,877.6,33105.8,plantation_rubber_tea_spices,-5.73
28.56,0.37,93.66,688.5,20636.6,plantation_rubber_tea_spices,-6.5
28.65,0.05,93.52,750.7,21967.3,plantation_rubber_tea_spices,-6.07
28.18,0.0,95.22,1010.0,38454.1,plantation_rubber_tea_spices,-5.030000000000001
27.97,0.0,94.67,1305.1,51304.9,evergreen_forest,-5.32
28.15,0.72,94.48,1277.5,52848.6,evergreen_forest,-6.399999999999999
28.15,0.72,94.43,1066.8,41253.5,plantation_rubber_tea_spices,-5.419999999999998
28.4,1.76,89.34,175.7,27246.3,mixed_agroforestry,-4.669999999999998
28.51,0.56,87.84,175.1,16149.2,mixed_agroforestry,-4.430000000000003
28.42,0.93,88.39,163.5,1360.9,mixed_agroforestry,-4.57
28.49,0.77,88.03,240.1,20016.1,mixed_agroforestry,-4.309999999999999
28.23,3.92,91.47,288.7,23950.8,mixed_agroforestry,-3.5199999999999996
28.03,6.54,94.11,352.5,19497.4,plantation_rubber_tea_spices,-4.23
28.42,0.96,88.43,138.1,6743.7,mixed_agroforestry,-4.700000000000003
27.86,6.79,95.45,588.9,13996.2,plantation_rubber_tea_spices,-5.52
27.73,6.92,94.62,548.6,6048.6,plantation_rubber_tea_spices,-6.670000000000002
27.66,4.73,92.99,535.8,10581.8,plantation_rubber_tea_spices,-4.109999999999999
27.49,2.35,91.09,646.6,12551.3,plantation_rubber_tea_spices,-5.539999999999999
27.83,9.03,96.37,537.4,8098.1,plantation_rubber_tea_spices,-6.09
27.39,0.94,90.17,798.6,22450.1,plantation_rubber_tea_spices,-5.949999999999999
27.44,1.63,91.24,739.7,21622.1,plantation_rubber_tea_spices,-6.32
27.69,1.88,92.0,842.4,23767.0,plantation_rubber_tea_spices,-6.300000000000001
27.38,1.04,90.3,766.8,20906.3,plantation_rubber_tea_spices,-5.989999999999998
27.41,1.17,90.17,749.4,19370.7,plantation_rubber_tea_spices,-4.920000000000002
27.32,0.2,89.28,694.1,13258.0,plantation_rubber_tea_spices,-4.490000000000002
27.84,7.55,95.82,571.8,12437.0,plantation_rubber_tea_spices,-5.09
27.78,2.22,92.61,820.4,22861.7,plantation_rubber_tea_spices,-6.07
27.57,0.0,92.28,1060.9,28261.5,plantation_rubber_tea_spices,-5.460000000000001
27.57,0.0,92.31,458.0,25366.2,plantation_rubber_tea_spices,-5.190000000000001
27.22,0.0,93.82,1256.9,20852.6,evergreen_forest,-5.390000000000001
27.57,1.27,92.59,579.5,27079.2,plantation_rubber_tea_spices,-5.629999999999999
18.28,6.68,97.8,2234.1,34202.4,evergreen_forest,1.4899999999999984
19.03,6.18,97.47,1910.4,39866.6,evergreen_forest,1.2999999999999972
17.4,7.78,97.97,2037.1,27757.2,evergreen_forest,3.4299999999999997
27.51,0.0,92.87,539.4,24074.4,plantation_rubber_tea_spices,-4.130000000000003
27.54,0.0,93.39,489.2,33715.0,plantation_rubber_tea_spices,-5.379999999999999
27.49,0.0,92.89,456.3,31639.7,plantation_rubber_tea_spices,-4.66
27.57,0.0,93.77,503.4,35772.7,plantation_rubber_tea_spices,-6.190000000000001
27.08,0.44,95.5,1358.2,24271.4,evergreen_forest,-5.599999999999998
26.7,0.0,94.55,1419.7,13626.0,evergreen_forest,-4.27
26.81,0.0,94.81,1428.6,12880.4,evergreen_forest,-5.649999999999999
22.4,0.83,97.24,1780.3,20398.0,evergreen_forest,-2.1099999999999994
20.13,3.94,97.66,2032.8,16293.7,evergreen_forest,1.4200000000000017
21.53,0.86,97.82,2260.1,28316.6,evergreen_forest,-2.59
21.73,0.23,97.91,2088.5,24453.2,evergreen_forest,-1.5399999999999991
26.17,0.0,91.86,288.9,12765.4,mixed_agroforestry,-5.530000000000001
26.42,0.0,90.81,235.7,13937.1,mixed_agroforestry,-5.370000000000001
26.34,0.0,91.43,301.3,9540.4,mixed_agroforestry,-5.030000000000001
26.25,0.0,90.71,156.7,11250.1,mixed_agroforestry,-4.280000000000001
26.28,0.0,91.37,290.5,11215.4,mixed_agroforestry,-5.130000000000003
26.25,0.0,91.03,126.7,11417.6,mixed_agroforestry,-4.219999999999999
27.29,0.0,91.24,414.2,12217.9,plantation_rubber_tea_spices,-4.719999999999999
26.5,0.0,91.12,344.1,9701.3,mixed_agroforestry,-4.629999999999999
27.23,0.0,91.5,334.6,24472.9,mixed_agroforestry,-4.32
26.32,0.82,93.13,607.0,16070.7,plantation_rubber_tea_spices,-4.84
25.94,0.0,92.85,133.7,29534.2,mixed_agroforestry,-4.5
26.25,0.05,94.76,129.9,36513.0,mixed_agroforestry,-4.309999999999999
25.84,0.0,92.99,243.1,19910.6,mixed_agroforestry,-5.399999999999999
27.57,1.01,97.31,208.6,10979.1,mixed_agroforestry,-5.149999999999999
27.55,0.98,97.19,202.3,9620.2,mixed_agroforestry,-3.6799999999999997
28.01,0.13,97.87,139.1,4468.1,mixed_agroforestry,-2.8500000000000014
27.6,0.52,97.55,211.8,19443.2,mixed_agroforestry,-5.300000000000001
27.58,0.52,96.81,85.4,10060.3,mixed_agroforestry,-1.9199999999999982
27.44,1.11,98.0,533.6,42588.1,plantation_rubber_tea_spices,-5.84
27.11,1.23,98.0,569.3,45570.8,plantation_rubber_tea_spices,-5.989999999999998
27.21,1.22,98.0,492.2,40324.3,plantation_rubber_tea_spices,-4.630000000000003
26.67,3.09,97.14,232.0,34351.4,mixed_agroforestry,-3.280000000000001
24.79,1.43,97.86,471.9,48468.5,plantation_rubber_tea_spices,-2.5700000000000003
22.97,0.04,97.99,574.4,61620.2,plantation_rubber_tea_spices,-0.9800000000000004
24.24,0.65,97.89,664.8,60922.4,plantation_rubber_tea_spices,-2.3199999999999967
26.15,3.02,97.83,390.9,43600.3,plantation_rubber_tea_spices,-3.849999999999998
24.17,0.99,97.78,458.5,55850.7,plantation_rubber_tea_spices,-1.870000000000001
24.16,0.72,97.69,805.9,80983.5,plantation_rubber_tea_spices,-2.330000000000002
26.5,1.1,95.5,149.3,38303.4,mixed_agroforestry,-4.41
26.63,0.47,94.74,102.4,41085.1,mixed_agroforestry,-3.6499999999999986
27.09,0.07,94.8,133.9,26892.7,mixed_agroforestry,-3.280000000000001
27.11,0.36,95.3,56.2,22651.4,mixed_agroforestry,-2.710000000000001
27.11,0.29,95.14,143.4,17700.5,mixed_agroforestry,-4.699999999999999
27.1,0.14,94.91,115.9,21778.8,mixed_agroforestry,-3.9700000000000024
26.48,1.99,96.3,227.1,38332.8,mixed_agroforestry,-3.7600000000000016
26.19,0.41,94.31,112.7,46637.8,mixed_agroforestry,-4.440000000000001
24.74,2.32,94.93,180.8,48227.2,mixed_agroforestry,-2.5299999999999976
25.34,0.92,94.11,183.5,51439.9,mixed_agroforestry,-2.719999999999999
25.93,0.14,93.89,91.9,43011.8,mixed_agroforestry,-2.4400000000000013
25.07,3.96,96.13,60.2,25378.5,mixed_agroforestry,-1.9299999999999997
25.93,3.98,96.25,9.4,21573.4,mixed_agroforestry,-0.39000000000000057
26.55,1.14,95.34,14.6,27926.2,mixed_agroforestry,-1.4000000000000021
27.13,1.83,97.71,5.7,31535.2,mixed_agroforestry,-0.11999999999999744
26.28,3.9,97.15,14.2,28012.1,mixed_agroforestry,-0.9800000000000004
27.09,1.56,97.22,1.5,39598.1,mixed_agroforestry,-1.4299999999999997
27.1,2.16,97.9,24.1,37515.9,mixed_agroforestry,-2.120000000000001
26.66,3.24,97.69,1.5,32411.1,mixed_agroforestry,0.1999999999999993
23.14,8.05,97.4,93.1,23902.6,mixed_agroforestry,1.0899999999999999
25.49,4.59,96.1,15.0,20764.6,mixed_agroforestry,0.25
22.81,10.29,97.99,42.1,15841.9,mixed_agroforestry,1.9400000000000013
22.29,9.55,97.93,78.6,20909.4,mixed_agroforestry,1.2800000000000011
22.46,13.92,97.92,61.0,16569.3,mixed_agroforestry,2.3599999999999994
22.4,8.99,97.68,87.9,26359.2,mixed_agroforestry,2.5500000000000007
22.97,9.72,97.8,43.3,18477.1,mixed_agroforestry,1.3300000000000018
22.35,9.79,97.93,75.5,19824.1,mixed_agroforestry,0.639999999999997
22.58,15.08,97.9,40.3,28259.0,mixed_agroforestry,1.2100000000000009
23.07,14.94,97.88,7.1,13190.3,mixed_agroforestry,2.1799999999999997
21.86,7.46,97.5,263.8,47920.6,mixed_agroforestry,1.129999999999999
21.74,8.04,97.78,123.7,29165.1,mixed_agroforestry,1.490000000000002
22.38,12.33,97.91,81.9,18191.4,mixed_agroforestry,0.75
22.34,7.01,97.12,207.5,46859.5,mixed_agroforestry,0.28000000000000114
26.51,0.07,92.52,9.6,30373.0,mixed_agroforestry,-0.38000000000000256
26.57,0.02,91.74,12.3,14445.9,mixed_agroforestry,0.14000000000000057
26.44,0.0,92.0,27.9,28214.9,mixed_agroforestry,0.1999999999999993
26.43,0.0,92.92,25.7,37091.1,mixed_agroforestry,-1.0199999999999996
26.51,0.13,92.28,1.5,18918.8,mixed_agroforestry,-0.07000000000000028
26.23,0.76,95.52,9.4,29436.5,mixed_agroforestry,-1.629999999999999
25.9,2.82,96.48,7.6,34016.1,mixed_agroforestry,-1.1199999999999974
25.95,2.8,96.5,12.6,34694.1,mixed_agroforestry,0.3100000000000023
26.08,1.4,95.98,5.8,45839.5,mixed_agroforestry,-1.7399999999999984
26.19,0.0,92.28,14.2,25223.4,mixed_agroforestry,-0.9600000000000009
26.13,0.0,91.53,1.5,28457.0,mixed_agroforestry,-0.6400000000000006
26.17,0.0,92.37,1.5,16520.4,mixed_agroforestry,-0.7000000000000028
26.19,0.0,92.58,1.5,14929.2,mixed_agroforestry,0.9499999999999993
26.43,0.0,96.17,20.6,7096.8,coastal_urban,0.030000000000001137
26.45,0.0,96.32,4.4,8381.9,mixed_agroforestry,-0.4499999999999993
29.06,0.0,91.8,1300.4,31755.9,evergreen_forest,-6.039999999999999
29.18,0.0,91.85,895.4,8436.4,plantation_rubber_tea_spices,-6.169999999999998
29.04,0.0,92.13,1204.7,27445.0,evergreen_forest,-6.039999999999999
29.13,0.0,91.69,884.3,22472.5,plantation_rubber_tea_spices,-7.039999999999999
29.08,0.0,91.68,1385.2,33900.6,evergreen_forest,-5.729999999999997
29.13,0.0,92.11,946.4,5643.6,plantation_rubber_tea_spices,-6.669999999999998
29.94,0.0,90.2,1557.2,29540.6,evergreen_forest,-7.350000000000001
29.96,0.0,90.16,1427.8,24865.8,evergreen_forest,-7.91
29.78,0.0,90.42,1884.2,49583.4,evergreen_forest,-8.14
29.78,0.0,90.48,1220.3,26088.5,evergreen_forest,-6.370000000000001
29.92,0.0,90.22,1432.1,22708.9,evergreen_forest,-6.370000000000001
29.0,0.0,90.1,951.2,34828.6,plantation_rubber_tea_spices,-4.719999999999999
29.01,0.0,89.05,877.6,33105.8,plantation_rubber_tea_spices,-4.41
30.02,0.0,87.74,688.5,20636.6,plantation_rubber_tea_spices,-5.579999999999998
30.24,0.0,87.55,750.7,21967.3,plantation_rubber_tea_spices,-8.279999999999998
28.18,0.0,91.16,1010.0,38454.1,plantation_rubber_tea_spices,-5.030000000000001
28.74,0.0,90.59,1305.1,51304.9,evergreen_forest,-6.59
28.66,0.0,89.84,1277.5,52848.6,evergreen_forest,-7.07
28.69,0.0,89.79,1066.8,41253.5,plantation_rubber_tea_spices,-6.810000000000002
28.58,0.0,89.82,175.7,27246.3,mixed_agroforestry,-4.739999999999998
28.43,0.21,90.94,175.1,16149.2,mixed_agroforestry,-4.739999999999998
28.47,0.6,90.9,163.5,1360.9,mixed_agroforestry,-4.549999999999997
28.44,0.19,90.8,240.1,20016.1,mixed_agroforestry,-4.560000000000002
28.62,0.0,88.56,288.7,23950.8,mixed_agroforestry,-4.380000000000003
28.7,0.0,87.01,352.5,19497.4,plantation_rubber_tea_spices,-5.559999999999999
28.47,0.61,90.88,138.1,6743.7,mixed_agroforestry,-4.899999999999999
28.87,0.0,86.37,588.9,13996.2,plantation_rubber_tea_spices,-5.460000000000001
28.73,0.65,86.95,548.6,6048.6,plantation_rubber_tea_spices,-6.77
28.82,1.28,88.18,535.8,10581.8,plantation_rubber_tea_spices,-5.210000000000001
29.0,0.88,88.44,646.6,12551.3,plantation_rubber_tea_spices,-6.329999999999998
28.69,0.0,85.66,537.4,8098.1,plantation_rubber_tea_spices,-5.780000000000001
29.1,0.71,88.68,798.6,22450.1,plantation_rubber_tea_spices,-5.780000000000001
29.07,1.9,89.35,739.7,21622.1,plantation_rubber_tea_spices,-5.800000000000001
29.08,0.0,88.04,842.4,23767.0,plantation_rubber_tea_spices,-6.25
29.13,0.8,88.64,766.8,20906.3,plantation_rubber_tea_spices,-5.079999999999998
29.08,0.87,88.75,749.4,19370.7,plantation_rubber_tea_spices,-4.959999999999997
29.19,0.05,88.28,694.1,13258.0,plantation_rubber_tea_spices,-4.490000000000002
28.81,0.0,86.12,571.8,12437.0,plantation_rubber_tea_spices,-4.899999999999999
29.08,0.0,87.98,820.4,22861.7,plantation_rubber_tea_spices,-5.419999999999998
28.96,9.82,96.17,1060.9,28261.5,plantation_rubber_tea_spices,-5.43
29.01,8.75,95.03,458.0,25366.2,plantation_rubber_tea_spices,-5.0
28.79,7.6,93.04,1256.9,20852.6,evergreen_forest,-5.579999999999998
28.95,7.48,94.02,579.5,27079.2,plantation_rubber_tea_spices,-5.789999999999999
20.39,2.97,97.09,2234.1,34202.4,evergreen_forest,1.370000000000001
21.13,2.5,96.17,1910.4,39866.6,evergreen_forest,1.3599999999999994
19.59,0.59,97.89,2037.1,27757.2,evergreen_forest,3.7699999999999996
29.47,0.55,85.95,539.4,24074.4,plantation_rubber_tea_spices,-4.289999999999999
29.33,4.24,90.57,489.2,33715.0,plantation_rubber_tea_spices,-4.02
29.43,2.0,87.74,456.3,31639.7,plantation_rubber_tea_spices,-5.169999999999998
29.34,4.05,90.59,503.4,35772.7,plantation_rubber_tea_spices,-5.350000000000001
28.97,0.96,88.62,1358.2,24271.4,evergreen_forest,-4.789999999999999
28.31,8.09,92.03,1419.7,13626.0,evergreen_forest,-3.9299999999999997
28.48,6.85,91.19,1428.6,12880.4,evergreen_forest,-5.41
23.93,19.24,95.09,1780.3,20398.0,evergreen_forest,-2.3200000000000003
21.96,10.85,96.23,2032.8,16293.7,evergreen_forest,0.3299999999999983
23.04,21.88,95.35,2260.1,28316.6,evergreen_forest,-2.2699999999999996
23.16,24.47,95.21,2088.5,24453.2,evergreen_forest,-1.2800000000000011
29.3,0.0,86.51,288.9,12765.4,mixed_agroforestry,-4.620000000000001
30.0,0.0,86.6,235.7,13937.1,mixed_agroforestry,-3.9899999999999984
29.6,0.0,86.45,301.3,9540.4,mixed_agroforestry,-4.010000000000002
30.03,0.0,86.85,156.7,11250.1,mixed_agroforestry,-3.5199999999999996
29.62,0.0,86.55,290.5,11215.4,mixed_agroforestry,-4.699999999999999
29.85,0.0,86.76,126.7,11417.6,mixed_agroforestry,-3.3000000000000007
29.44,0.0,84.47,414.2,12217.9,plantation_rubber_tea_spices,-5.080000000000002
29.79,0.0,86.3,344.1,9701.3,mixed_agroforestry,-5.439999999999998
29.59,1.03,86.31,334.6,24472.9,mixed_agroforestry,-4.469999999999999
28.57,0.04,86.86,607.0,16070.7,plantation_rubber_tea_spices,-5.890000000000001
28.68,0.41,87.05,133.7,29534.2,mixed_agroforestry,-4.609999999999999
28.3,1.94,89.36,129.9,36513.0,mixed_agroforestry,-4.670000000000002
28.5,0.22,86.75,243.1,19910.6,mixed_agroforestry,-5.52
28.51,3.95,94.35,208.6,10979.1,mixed_agroforestry,-5.25
28.45,3.82,94.22,202.3,9620.2,mixed_agroforestry,-3.4800000000000004
28.77,7.78,97.42,139.1,4468.1,mixed_agroforestry,-3.16
28.72,5.71,95.27,211.8,19443.2,mixed_agroforestry,-5.709999999999997
28.32,4.07,94.34,85.4,10060.3,mixed_agroforestry,-2.8099999999999987
29.69,0.02,91.97,533.6,42588.1,plantation_rubber_tea_spices,-5.470000000000002
29.04,0.94,92.57,569.3,45570.8,plantation_rubber_tea_spices,-5.399999999999999
29.23,0.65,92.37,492.2,40324.3,plantation_rubber_tea_spices,-5.09
27.72,0.11,91.07,232.0,34351.4,mixed_agroforestry,-3.599999999999998
26.12,1.04,92.58,471.9,48468.5,plantation_rubber_tea_spices,-3.09
24.28,1.87,93.61,574.4,61620.2,plantation_rubber_tea_spices,-1.240000000000002
25.66,1.31,93.0,664.8,60922.4,plantation_rubber_tea_spices,-2.66
